Domain Model env_id run task steps success_rate reward
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 730000 0.27 -19.49499999999999
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 740000 0.23 -24.368999999999964
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 750000 0.29 -23.80999999999996
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 760000 0.28 -21.848999999999975
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 770000 0.23 -24.29099999999996
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 780000 0.28 -23.034999999999965
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 790000 0.3 -21.337999999999965
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 800000 0.33 -20.877999999999975
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 810000 0.3 -19.89599999999998
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 820000 0.28 -20.52399999999998
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 830000 0.26 -21.125999999999976
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 840000 0.31 -19.672999999999984
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 850000 0.34 -19.45599999999998
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 860000 0.33 -17.36799999999999
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 870000 0.27 -21.202999999999975
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 880000 0.21 -24.206999999999965
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 890000 0.38 -18.047999999999984
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 900000 0.32 -20.360999999999976
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 910000 0.23 -21.085999999999984
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 920000 0.23 -24.14199999999996
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 930000 0.27 -21.146999999999977
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 940000 0.36 -20.548999999999968
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 950000 0.34 -21.33899999999997
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 960000 0.3 -22.25799999999996
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 970000 0.29 -21.004999999999978
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 980000 0.26 -23.73999999999996
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 990000 0.26 -23.588999999999963
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1000000 0.33 -20.79199999999997
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1010000 0.31 -21.489999999999966
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1020000 0.36 -18.762999999999977
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1030000 0.32 -19.444999999999983
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1040000 0.19 -23.75399999999997
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1050000 0.34 -19.758999999999975
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1060000 0.28 -21.086999999999975
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1070000 0.27 -22.12799999999997
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1080000 0.21 -23.64299999999996
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1090000 0.25 -22.404999999999962
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1100000 0.26 -22.061999999999962
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1110000 0.33 -23.332999999999956
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1120000 0.29 -21.599999999999973
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1130000 0.24 -24.10899999999996
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1140000 0.39 -18.99699999999997
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1150000 0.33 -18.57599999999998
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1160000 0.26 -17.803
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1170000 0.3 -21.216999999999974
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1180000 0.28 -21.51999999999997
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1190000 0.28 -20.658999999999978
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1200000 0.3 -22.316999999999965
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1210000 0.36 -17.909999999999986
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1220000 0.34 -20.63099999999997
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1230000 0.24 -19.47199999999999
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1240000 0.33 -18.665999999999983
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1250000 0.34 -21.00899999999997
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1260000 0.33 -18.988999999999976
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1270000 0.35 -19.39499999999997
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1280000 0.37 -16.454999999999988
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1290000 0.31 -22.569999999999958
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1300000 0.36 -19.59199999999997
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1310000 0.3 -23.157999999999955
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1320000 0.32 -21.260999999999967
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 1330000 0.41 -16.24899999999998
