Domain Model env_id run task steps success_rate reward
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 630000 0.84 -1.9890000000000032
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 640000 0.88 -2.2449999999999957
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 650000 0.85 -2.5399999999999983
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 660000 0.91 -0.8949999999999992
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 670000 0.93 -0.4289999999999987
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 680000 0.93 -0.4019999999999988
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 690000 0.91 -0.3820000000000016
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 700000 0.89 -1.6589999999999978
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 710000 0.92 -0.784
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 720000 0.81 -5.01799999999999
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 730000 0.89 -2.4329999999999927
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 740000 0.88 -1.4609999999999999
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 750000 0.91 -1.2619999999999967
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 760000 0.89 -0.8560000000000018
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 770000 0.83 -2.2110000000000025
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 780000 0.91 -0.8619999999999989
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 790000 0.93 -0.025000000000001004
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 800000 0.81 -3.060000000000001
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 810000 0.89 -1.2519999999999998
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 820000 0.96 0.6939999999999995
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 830000 0.92 -1.0599999999999965
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 840000 0.89 -1.240999999999999
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 850000 0.88 -1.4589999999999994
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 860000 0.9 -0.7340000000000028
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 870000 0.86 -2.2599999999999976
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 880000 0.88 -1.5539999999999998
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 890000 0.9 -0.6880000000000018
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 900000 0.92 -0.2780000000000012
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 910000 0.91 -0.9299999999999998
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 920000 0.89 -1.265
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 930000 0.94 -0.10999999999999882
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 940000 0.95 0.3339999999999993
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 950000 0.89 -1.3640000000000003
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 960000 0.88 -1.8999999999999977
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 970000 0.9 -1.0119999999999996
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 980000 0.89 -1.6879999999999973
